,index,county,state,season,title,latitude,longitude,date,number,geohash,temperature_high,temperature_mid,temperature_low,dew_point,humidity,cloud_cover,precip_type,pressure,wind_bearing,wind_speed,Class A,Class B,Class C,cluster
568,709,Adams County,Ohio,Spring,Report 58703: Strange occurrences at a rural cabin near West Union causes owner to put it up for sale,38.82795,-83.56633,2017-06-17,58703.0,dnusfkkv5q,86.89730072021484,76.73480987548828,67.0073013305664,66.3322982788086,0.7310065460205079,0.1827499961853027,rain,975.4596557617188,201.85723876953125,7.984554290771484,0,1,0,1
569,710,Allen County,Ohio,Fall,Report 3350: large footprints found.,40.65572,-83.93892,1999-11-01,3350.0,dphr3cjs9r,73.58450317382812,61.93324661254883,54.14450073242188,53.18825149536133,0.7534236907958984,0.1786250114440918,No Precipitation,982.1862182617188,189.52456665039065,8.573869705200195,0,1,0,1
570,711,Ashland County,Ohio,Fall,Report 3380: Two high school students are chased by large unknown creature,40.82327,-82.32803,1991-09-15,3380.0,dpm2nxdscc,87.50029754638672,78.4103012084961,71.39029693603516,67.97029876708984,0.7243181610107422,0.2738750267028809,No Precipitation,972.5966796875,223.99691772460935,10.970425605773926,1,0,0,1
571,712,Ashland County,Ohio,Spring,Report 11946: Footprints and vocalizations culminate in a brief sighting for a family living near Savannah.,40.99562,-82.38627,2003-04-07,11946.0,dpm3jr00uc,41.02429962158203,36.90304946899414,33.19430160522461,30.955551147460938,0.8061005401611329,0.9384166717529296,rain,977.9729614257812,78.965087890625,13.76254940032959,0,1,0,1
572,713,Ashland County,Ohio,Fall,Report 5333: Man recalls being picked up as a child in Mohican Memorial Forest,40.60787,-82.26236,2004-08-29,5333.0,dpjx006mup,76.22239685058594,72.65990447998047,69.8323974609375,70.12865447998047,0.9194580078125,0.6498332977294922,rain,979.4127807617188,225.30523681640625,7.221041679382324,1,0,0,1
573,714,Ashland County,Ohio,Summer,Report 49847: Tall figure seen in the shadows at Mohican State Park,40.61111,-82.29642,2015-09-18,49847.0,dpjrp318f7,79.53800201416016,69.43174743652344,59.198001861572266,56.43424987792969,0.6463362121582031,0.1708749961853027,No Precipitation,977.8641967773438,197.3647308349609,10.739930152893066,0,1,0,1
574,715,Ashland County,Ohio,Spring,Report 69065: Recent encounter behind Warehouse 24 Gym on the outskirts of Ashland,40.8557,-82.26972,2021-04-24,69065.0,dpm2rvt18w,59.94139862060547,49.20515060424805,38.61140060424805,34.973899841308594,0.5899455261230468,0.4250416564941406,rain,978.5012817382812,179.1260528564453,9.771363258361816,1,0,0,1
575,716,Ashland County,Ohio,Summer,Report 69411: Long distance daylight sighting by farm owner 5 miles south of Ashland,40.81139,-82.26806,2021-06-09,69411.0,dpm2pvqpx6,82.22000122070312,74.13500213623047,66.55999755859375,65.5512466430664,0.7664642333984375,0.5238750076293945,rain,978.2692260742188,202.84732055664065,6.548719882965088,0,1,0,1
576,717,Ashland County,Ohio,Summer,Report 71751: Possible sighting in Mohican State Park near Loudonville,40.61309,-82.31692,2021-06-18,71751.0,dpjrnc6sks,81.07609558105469,69.6198501586914,62.17609786987305,57.73609924316406,0.6648368072509766,0.3240000152587891,rain,975.392578125,198.1259002685547,15.122517585754396,0,1,0,1
577,718,Ashtabula County,Ohio,Summer,Report 4200: Late night sighting by motorists on Austin Road in Geneva,41.81835,-80.93665,1991-07-01,4200.0,dpqmyhz9x3,80.42269897460938,72.86270141601562,66.022705078125,57.56644821166992,0.6034389114379883,0.3,No Precipitation,990.0398559570312,64.60271453857422,9.398061752319336,1,0,0,1
578,719,Ashtabula County,Ohio,Spring,Report 4201: Sighting by motorist along Route 6,41.72735,-80.54558,1999-05-30,4201.0,dpqtrhhrrv,81.91759490966797,68.01634979248047,53.20759963989258,57.3288459777832,0.7292645263671875,0.0522499990463256,No Precipitation,986.6666870117188,166.15199279785156,6.299449443817139,0,1,0,1
579,720,Ashtabula County,Ohio,Winter,"Report 1117: Daytime sighting by two witnesses, near Geneva, at the end of Timberwoods Rd",41.72134,-80.88494,2000-12-28,1117.0,dpqmr7jkkm,19.00040054321289,13.525402069091797,8.740400314331055,8.72914981842041,0.8100548553466796,0.7544583892822265,snow,987.4597778320312,309.3918762207031,12.164426803588867,1,0,0,1
580,721,Ashtabula County,Ohio,Fall,Report 29018: Woman recounts possible early evening sighting near Saybrook,41.81429,-80.84143,2007-09-22,29018.0,dpqtbkj1fh,73.76359558105469,70.67735290527344,67.37360382080078,60.7510986328125,0.7098665618896485,0.2591250038146973,No Precipitation,987.3977661132812,211.92202758789065,12.577033042907717,0,1,0,1
581,722,Ashtabula County,Ohio,Summer,Report 30035: Man describes his dusk sighting near Geneva,41.81287,-80.95952,2011-07-15,30035.0,dpqmvez1d7,83.85530090332031,74.05280303955078,65.76530456542969,57.594051361083984,0.5776483535766601,0.2893750190734863,No Precipitation,991.7611694335938,81.5692138671875,9.989150047302246,1,0,0,1
582,723,Ashtabula County,Ohio,Winter,Report 40360: Possible daylight sighting along I-90 near Geneva,41.76702,-80.98022,2013-03-14,40360.0,dpqmt72n80,31.010900497436523,27.05840110778809,23.45090103149414,10.85840129852295,0.5017831420898438,0.2038333320617675,No Precipitation,991.49853515625,291.0281066894531,16.500812530517578,0,1,0,1
583,724,Ashtabula County,Ohio,Winter,Report 44262: Possible daylight sighting by a couple at Geneva-on-the-Lake State Park,41.85256,-80.96186,2014-02-15,44262.0,dpqqjej2gf,25.214000701904297,20.627748489379883,15.493999481201172,16.772750854492188,0.8486978149414063,0.9550833129882812,snow,988.4000854492188,292.3762512207031,11.291864395141602,0,1,0,1
584,725,Athens County,Ohio,Summer,Report 7803: Three college students witness a large creature standing just off of the railroad tracks.,39.4484,-82.2244,1980-07-01,7803.0,dpj82vq58d,81.43970489501953,68.45345306396484,56.95970153808594,55.70344924926758,0.6611770629882813,0.2817500114440918,No Precipitation,991.95166015625,190.95394897460935,6.267593383789063,1,0,0,1
585,726,Athens County,Ohio,Fall,Report 4202: Evening sighting by squirrel hunter in woods behind old brick Kilns,39.45789,-82.24257,1994-09-01,4202.0,dpj82x0fc5,70.70989990234375,66.06365203857422,61.97990036010742,58.82615280151367,0.7871808624267578,0.8701248931884765,rain,994.59423828125,337.6249084472656,7.109296798706055,1,0,0,1
586,727,Athens County,Ohio,Fall,"Report 3533: Hunter hears late night wood knocking near Nelsonville, by Wayne Nat'l Forest",39.47642,-82.24155,1998-11-19,3533.0,dpj88d3wbf,62.10320281982422,51.59194946289063,44.6431999206543,42.97819900512695,0.7237518310546875,0.4974166870117187,No Precipitation,986.2395629882812,193.8658599853516,14.566288948059082,0,1,0,1
587,729,Athens County,Ohio,Spring,Report 4409: A series of encounters on Haga Ridge near the Wayne National Forest,39.28537,-81.85331,2002-05-16,4409.0,dnvz3rsjze,75.04339599609375,61.16464614868164,50.65340042114258,51.36964797973633,0.7211765289306641,0.1905000114440918,No Precipitation,989.9679565429688,208.86851501464844,11.090648651123049,1,0,0,1
588,731,Oklahoma County,Oklahoma,Winter,Report 4081: Early morning sighting of young sasquatch in snow,35.64389,-97.45694,1982-01-15,4081.0,9y6dy2f08w,54.041900634765625,39.42065048217773,30.8218994140625,26.460649490356445,0.6078740310668945,0.0020000000298023,No Precipitation,964.9386596679688,233.80665588378903,13.09170627593994,1,0,0,2
589,732,Nowata County,Oklahoma,Winter,Report 5620: Black bigfoot observed from highway by route driver and son,36.91528,-95.80417,2003-10-20,5620.0,9yef5bjx14,82.73300170898438,68.52799987792969,58.97299957275391,56.11549758911133,0.6566004943847656,0.0666250038146972,No Precipitation,986.045166015625,197.53358459472656,8.632038116455078,1,0,0,2
590,733,Muskogee County,Oklahoma,Fall,Report 1296: A geologist witnesses a reddish-brown animal hanging from a low branch over the bridge on the opposite bank of the creek from him.,35.70166,-95.70208,1997-09-28,1296.0,9y7gn5rc5z,78.25550079345703,71.55424499511719,65.29550170898438,56.23550033569336,0.6084444046020507,0.0867500019073486,No Precipitation,988.3820190429688,48.0128173828125,12.945640563964844,1,0,0,2
591,734,Murray County,Oklahoma,Fall,Report 2032: Creature observed kneeling beside a creek late at night,34.495,-96.972,1996-10-31,2032.0,9y5h1re5uw,62.541500091552734,52.720245361328125,49.58150100708008,45.64400100708008,0.7755275726318359,0.5722499465942383,rain,979.6652221679688,36.5037727355957,10.221890449523926,1,0,0,2
592,735,McIntosh County,Oklahoma,Summer,"Report 12712: Woman remembers large bipedal creature running thru pasture at night, south of Henryetta",35.36895,-95.97023,1986-08-25,12712.0,9y7c0nsx5d,91.1803970336914,82.31915283203125,75.4303970336914,69.37415313720703,0.6648497772216797,0.2045000076293945,rain,990.218994140625,204.8973388671875,9.179880142211914,1,0,0,2
593,736,Mayes County,Oklahoma,Fall,Report 57944: Memory told of having rocks thrown while in a tree stand near Murphy,36.879,-95.1695,1987-10-14,57944.0,9ys3f3eetz,71.25080108642578,59.55455017089844,52.0807991027832,39.57830047607422,0.4863248825073242,0.2742500305175781,No Precipitation,989.74462890625,163.6889190673828,10.795698165893556,0,1,0,2
594,737,Marshall County,Oklahoma,Summer,Report 1297: Man and his mother witness a Sasquatch while walking in the woods.,33.89444,-96.75361,1997-07-15,1297.0,9y50y661mm,94.79750061035156,86.74625396728516,77.24749755859375,72.24874877929688,0.6410060882568359,0.1763750076293945,rain,989.7698364257812,187.64756774902344,6.703539371490479,1,0,0,2
595,739,Love County,Oklahoma,Summer,Report 10074: Hog hunter has dusk encounter in Love Valley Wildlife Management Area,33.82444,-97.07361,2004-12-22,10074.0,9y4brj91su,51.41480255126953,38.38730239868164,30.17480087280273,23.113550186157227,0.5460444259643554,0.8567916107177734,snow,992.7149047851562,10.663801193237305,17.75704574584961,1,0,0,2
596,740,Logan County,Oklahoma,Summer,Report 1298: Morning road crossing sighting near the town of Edmond.,35.74111,-97.479,1997-07-07,1298.0,9y6emf3zn9,87.53720092773438,75.77720642089844,66.92720031738281,65.4197006225586,0.731432876586914,0.1830000114440918,No Precipitation,979.4161987304688,167.69580078125,10.068984985351562,1,0,0,2
597,741,Lincoln County,Oklahoma,Fall,Report 5681: Rural commuter sees large animal shift from quadrupedal to bipedal movement,35.86972,-96.968,2003-01-31,5681.0,9y7h13yh3b,55.49810028076172,42.4443473815918,34.34809875488281,35.41310119628906,0.7909189605712891,0.0734999990463256,No Precipitation,982.2556762695312,253.359375,11.417469024658203,1,0,0,2
598,742,Latimer County,Oklahoma,Summer,Report 2789: Camper says a sasquatch entered a cabin of sleeping girls.,35.00278,-95.34111,1977-07-15,2789.0,9yhpnkn9zp,92.46019744873048,83.68145751953125,76.0802001953125,70.46269989013672,0.6617510223388672,0.1778750038146972,rain,987.21728515625,298.4720764160156,6.48729944229126,0,1,0,2
599,744,Hughes County,Oklahoma,Summer,Report 5817: Woman recalls childhood encounters.,35.27056,-95.97,2003-02-11,5817.0,9y7b8hucbu,55.70240020751953,43.0723991394043,32.5723991394043,30.10865020751953,0.615670051574707,0.0003750000149011,No Precipitation,986.0875854492188,179.339599609375,9.006529808044434,1,0,0,2
600,745,Johnston County,Oklahoma,Fall,Report 26767: Camper sees large bipedal creature leave her camp heading to the river.,34.21174,-96.63857,2009-10-04,26767.0,9y568ujcy4,69.443603515625,60.751102447509766,58.19359970092773,54.52985000610352,0.8172692108154297,0.9606665802001954,rain,987.1920776367188,85.53390502929688,12.986165046691896,1,0,0,2
601,746,Latimer County,Oklahoma,Spring,"Report 8678: Mother and sons have encounter with unidentified ""prowler.""",34.92333,-95.26167,2004-05-14,8678.0,9yhq8m8e4h,72.86900329589844,61.69775390625,53.78899765014648,59.2864990234375,0.9195148468017578,0.9815416717529296,rain,996.8301391601562,330.0654602050781,9.82753562927246,1,0,0,2
602,747,Le Flore County,Oklahoma,Fall,Report 2909: Deer kill stash discovered after bigfoot sighting,34.72195,-94.96639,1971-10-25,2909.0,9yhmwbzw48,73.05619812011719,60.36994934082031,49.1161994934082,54.26119995117188,0.8228907012939453,0.1439999866485595,No Precipitation,991.9729614257812,291.2816162109375,6.2994489669799805,0,1,0,2
603,748,Le Flore County,Oklahoma,Fall,"Report 1300: 12""-14"" tracks found by two friends after they felt like they were being "" stalked "" by something unknown while deer hunting.",34.75139,-95.04778,1999-11-28,1300.0,9yhmtnk3d0,68.47160339355469,54.55160140991211,44.17160034179688,45.4953498840332,0.7296949768066406,0.0082499998807907,No Precipitation,997.1842651367188,137.58731079101562,5.905849933624268,0,1,0,2
604,749,Le Flore County,Oklahoma,Winter,Report 1506: Nighttime sighting by trucker near Honobia,34.61361,-94.84861,2000-01-28,1506.0,9yhsctjqgh,28.51160049438477,22.260351181030277,19.331600189208984,17.94409942626953,0.8367926025390625,0.963083267211914,snow,944.643798828125,52.855953216552734,8.207077026367188,1,0,0,2
605,750,Le Flore County,Oklahoma,Summer,Report 1302: Brief sighting by a fisherman ; Tracks found ; Report from investigators.,34.44333,-94.65639,2000-07-01,1302.0,9yheyn1qfn,87.6677017211914,77.28396606445312,71.0177001953125,71.91394805908203,0.8489739227294922,0.6663750457763672,rain,993.093994140625,166.8113250732422,5.716399192810059,1,0,0,2
606,751,Le Flore County,Oklahoma,Summer,Report 1966: May/June 83/84 Oklahoma Leflore,34.84167,-94.63111,2001-03-20,1966.0,9yhwnwexrq,59.52739715576172,46.64990234375,34.687400817871094,34.076148986816406,0.6520082855224609,0.0814999961853027,No Precipitation,1002.5482788085938,332.46484375,7.436132431030273,0,1,0,2
607,752,Le Flore County,Oklahoma,Winter,Report 1888: Strange calls and other possible bigfoot related activity experienced by investigators.,34.53889,-94.93722,2001-04-22,1888.0,9yhkrxsgd7,76.54910278320312,69.7466049194336,65.02909851074219,61.20785140991211,0.7515012359619141,0.6635832977294922,rain,984.0263061523438,167.02867126464844,20.34194564819336,0,1,0,2
608,753,Le Flore County,Oklahoma,Fall,Report 3199: BFRO investigator hears loud footsteps and bipedal running,34.52667,-94.70278,2001-10-02,3199.0,9yhskvrs3m,78.82520294189453,66.88520050048828,55.6952018737793,51.453948974609375,0.6087913513183594,0.0,No Precipitation,986.5654296875,202.0496826171875,7.385488510131836,0,1,0,2
609,754,Le Flore County,Oklahoma,Fall,"Report 4532: Small sasquatch seen in tree by hunter, near Big Cedar",34.59583,-94.55944,2002-06-27,4532.0,9yhub1zzm6,79.26260375976562,68.95759582519531,62.61260223388672,63.46010208129883,0.8490326690673828,0.4725416564941406,rain,929.6091918945312,173.5476531982422,3.7963149547576895,1,0,0,2
610,755,Le Flore County,Oklahoma,Spring,Report 8811: Footprints found near Honobia,34.52436,-94.91928,2004-04-02,8811.0,9yhs2hcyur,71.44160461425781,57.40910339355469,46.33160018920898,45.1728515625,0.6572208404541016,0.0,No Precipitation,977.357421875,108.02924346923828,7.37870979309082,0,1,0,2
611,756,Le Flore County,Oklahoma,Spring,Report 8543: Turkey hunter has close encounter with bigfoot in Kiamichi Mountains,34.689,-94.7325,2004-04-30,8543.0,9yhtk6cyhf,76.47979736328125,67.55105590820312,62.97980117797852,63.33229446411133,0.8713665771484375,0.8063750457763672,rain,981.906982421875,162.54769897460938,8.488818168640137,1,0,0,2
612,757,Le Flore County,Oklahoma,Fall,"Report 9853: While camping, couple hears repeated strange, night time vocalizations",34.695,-94.685,2004-11-27,9853.0,9yhtmkh3p8,57.84259796142578,52.416351318359375,47.67259979248047,46.75010299682617,0.829566879272461,0.7754583740234375,rain,959.5051879882812,249.69320678710935,14.675810813903809,0,1,0,2
613,758,Le Flore County,Oklahoma,Spring,Report 2018: Young man has road cross encounter at dusk,34.78833,-94.70667,2004-12-14,2018.0,9yhtuvh8ww,38.75450134277344,33.03199768066406,26.964500427246094,15.87199878692627,0.4936474609375,0.0003749999776482,No Precipitation,1003.7481079101562,345.6556701660156,9.017635345458984,1,0,0,2
614,759,Le Flore County,Oklahoma,Winter,Report 10422: Local family reports huge tracks near Big Cedar.,34.64583,-94.575,2005-02-14,10422.0,9yhtpghddf,70.98169708251953,57.82670211791992,45.51169967651367,42.50795364379883,0.6046436691284179,0.0352500033378601,No Precipitation,975.6852416992188,249.18800354003903,7.327669143676758,0,1,0,2
615,760,Le Flore County,Oklahoma,Winter,"Report 24967: Off-duty law enforcement officers describe vocalizations, wood knocks, and rock throwning, outside the town of Heavener",34.74338,-94.7297,2007-01-17,24967.0,9yhtskgfy5,35.33000183105469,27.545000076293945,24.26000022888184,8.678750038146973,0.4462005615234375,0.7758333587646484,No Precipitation,987.44677734375,60.48859405517578,4.479588985443115,0,1,0,2
